ICPS	ICAP SINGAPORE RMO	ICAP SINGAPORE PTE LTD	ICPS		RMOS	ICAPS	SG	SINGAPORE	HTTPS://TPICAP.COM/TPICAP/	ACTIVE	Asia	South-Eastern Asia	0	1
ICRO	INSTINET VWAP CROSS		XINS	XINS	NSPD		US	NEW YORK	WWW.INSTINET.COM	ACTIVE	Americas	North America	1	1
ICSE	ICAP SECURITIES		ICAP	ICAP	NSPD		GB	LONDON	WWW.ICAP.COM	EXPIRED	Europe	Northern Europe	1	1
ICSH	NOMURA ICE  - SH	NOMURA HOLDINGS	NMRJ	NMRJ	ATSS		JP	TOKYO	WWW.NOMURA.COM	ACTIVE	Asia	Eastern Asia	1	1
ICSU	ICAP SEF (US)  LLC.	ICAP SEF (US) LLC	BTEC	BTEC	SEFS		US	JERSEY CITY	WWW.ICAP.COM	EXPIRED	Americas	North America	1	1
ICSZ	NOMURA ICE  - SZ	NOMURA HOLDINGS	NMRJ	NMRJ	ATSS		JP	TOKYO	WWW.NOMURA.COM	ACTIVE	Asia	Eastern Asia	1	1
ICTQ	ICAP TRUEQUOTE		ICAP	ICAP	NSPD		GB	LONDON	WWW.ICAPENERGY.COM/EU	EXPIRED	Europe	Northern Europe	1	1
ICTW	NOMURA ICE  - TW	NOMURA HOLDINGS	NMRJ	NMRJ	ATSS		JP	TOKYO	WWW.NOMURA.COM	ACTIVE	Asia	Eastern Asia	1	1
ICUR	CURRENEX IRELAND MTF	STATE STREET GLOBALLINK IRELAND LIMITED	ICUR		MLTF	CNX MTF	IE	DUBLIN	WWW.CURRENEXMTF.COM/OUR-OFFERING	EXPIRED	Europe	Northern Europe	0	1
ICUS	ICE FUTURES U.S. INC		ICUS		NSPD		US	NEW YORK		EXPIRED	Americas	North America	0	1
ICXL	INDIAN COMMODITY EXCHANGE LTD	INDIAN COMMODITY EXCHANGE LTD	ICXL		RMKT	ICEX	IN	MUMBAI	WWW.ICEXINDIA.COM	EXPIRED	Asia	Southern Asia	0	1
ICXR	CURRENEX IRELAND MTF - RFQ	STATE STREET GLOBALLINK IRELAND LIMITED	ICUR	ICUR	MLTF	CNX MTF	IE	DUBLIN	WWW.CURRENEXMTF.COM/OUR-OFFERING	EXPIRED	Europe	Northern Europe	1	1
IDXM	IDX MARKETS, LLC	IDX MARKETS, LLC	IDXM		ATSS		US	NEW YORK	WWW.IDXMARKETS.COM	ACTIVE	Americas	North America	0	1
IEBS	EBS MTF - RFQ - FX PRODUCTS FOR ASSET MANAGERS		EBSN	EBSN	MLTF		NL	AMSTERDAM	WWW.NEX.COM	ACTIVE	Europe	Western Europe	1	1
IECE	ICAP ENERGY LTD OTF - EUROPEAN COMMODITIES AND ENERGY DERIVATIVES		ICEO	ICEO	OTFS		GB	LONDON	WWW.TICAP.COM	EXPIRED	Europe	Northern Europe	1	1
IECL	TP ICAP E. AND C. OTF – ICAP COMMODITIES AND ENERGY DERIVATIVES	TP ICAP E. AND C. LIMITED	TPEO	TPEO	OTFS		GB	LONDON	HTTPS://TPICAP.COM/TPICAP/REGULATORY-HUB/TP-ICAP-E%26C-OTF	ACTIVE	Europe	Northern Europe	1	1
